#{"t_start": 1784626413.866545, "env_id": "LunarLander-v3"}
r,l,t
42.913046,174,90.276788
113.980407,1000,90.905395
39.940986,1000,91.810831
58.94219,171,92.864138
123.657841,1000,93.347661
91.776499,1000,94.234366
156.456431,1000,94.818797
148.308821,1000,95.680067
121.681419,1000,96.119085
134.228025,459,96.312446
106.505906,1000,97.177234
71.169728,166,97.225958
142.509813,1000,97.808943
30.421522,111,98.183258
2.234726,159,98.228832
56.098078,158,98.274686
35.053489,186,98.329817
-12.35219,176,98.382284
125.341056,1000,98.913513
66.28947,143,98.954382
133.285016,1000,99.876702
55.052153,1000,100.358828
140.756221,1000,101.139964
84.455542,1000,101.745177
159.153011,1000,102.573969
52.319934,163,102.62307
113.212531,1000,103.171861
83.148757,1000,104.024798
46.772575,165,104.071653
26.080068,153,104.115625
172.143766,1000,104.952442
90.632101,1000,105.43765
-2.713459,212,105.504694
-7.035203,132,105.541056
166.344345,1000,106.370657
57.154013,165,106.417884
54.778705,141,106.457543
69.549168,178,106.507269
31.538034,165,106.554705
147.932267,1000,107.404384
106.938498,1000,107.979438
147.436165,1000,108.575811
-3.587902,193,108.965522
167.479838,1000,110.374994
282.593664,446,110.549654
133.712597,1000,111.355191
175.822039,1000,111.750784
48.740272,182,111.80236
162.802848,1000,112.562211
123.503831,1000,113.070002
131.130539,1000,113.883586
99.324152,1000,114.454986
191.73094,346,114.589338
125.958385,1000,115.412862
23.59117,187,115.47052
132.998334,1000,116.330091
120.580878,1000,116.784068
77.574983,1000,117.575544
-46.759538,265,117.660375
271.909297,314,117.775462
264.868042,447,117.999545
36.628475,175,118.052844
55.740618,142,118.092965
32.956744,186,118.15718
156.639026,1000,119.044617
184.166724,512,119.24414
238.123391,829,119.650727
244.196152,280,120.076931
110.263672,1000,120.559117
162.866311,1000,121.254748
11.370016,201,121.31649
279.22042,365,121.461476
220.837921,327,121.580607
126.809383,1000,121.972471
228.356757,485,122.529247
71.650527,1000,123.095186
142.994316,1000,123.813747
135.202822,1000,124.348406
118.172998,1000,125.165241
53.173326,176,125.218831
125.250725,1000,126.737458
124.159738,1000,127.661354
248.052083,287,127.75705
52.611672,129,127.793358
261.785303,356,127.915407
117.881131,1000,128.757866
103.325663,1000,129.126202
249.375469,386,129.289382
61.332885,186,129.344566
58.079386,186,129.398314
96.25302,1000,130.195106
236.232204,323,130.303308
289.416024,253,130.383418
124.644564,1000,131.351383
253.77156,313,131.457945
183.538525,685,131.733185
45.231844,217,131.799175
26.621527,150,131.840672
223.45773,333,132.297428
114.761777,1000,132.754278
203.538921,747,133.203388
226.494876,341,133.654222
50.759718,179,133.705007
112.256487,1000,134.350346
64.06967,135,134.387714
237.463271,367,134.537949
22.396445,212,134.603827
30.539483,190,134.99673
267.340952,292,135.095073
-41.607168,228,135.161813
229.087051,262,135.247442
276.365335,470,135.396349
-28.030499,263,135.479371
121.5078,1000,136.282161
58.056576,158,136.330852
-17.556633,222,136.400884
261.43703,268,136.490414
220.972169,262,136.582744
268.722498,250,136.669106
240.825276,267,136.762428
49.408679,1000,137.511944
231.306552,260,137.595435
263.412087,247,137.675827
246.848509,269,137.765631
245.916087,245,137.849474
256.817345,244,138.262592
245.257402,235,138.336927
240.602166,997,138.852753
178.808807,890,139.555202
258.393291,269,139.704331
270.241825,262,139.787238
242.672446,359,139.928026
50.54186,124,139.961518
60.84179,152,140.003502
254.007225,244,140.080827
32.638058,96,140.106643
246.020797,333,140.568383
279.030331,215,140.630745
67.427059,172,140.679258
57.69363,168,140.724202
10.624375,117,140.755899
281.829491,230,140.829338
73.867445,168,140.875977
252.872115,261,140.958143
226.782322,301,141.059291
14.439055,100,141.086325
279.584199,283,142.043929
223.625428,237,142.450317
264.884942,237,142.527503
65.929053,165,142.574343
252.381775,301,142.672335
6.086677,211,142.732811
268.216262,248,142.804989
22.384121,179,142.85785
-37.348655,195,142.915959
244.6482,214,142.978472
190.657903,392,143.468961
260.992948,515,143.67019
235.4563,246,143.748712
233.691754,250,143.833345
241.444409,250,143.916601
231.335025,245,143.994315
218.41106,405,144.479619
225.038418,224,144.548444
302.953181,264,144.621549
23.307897,167,144.668672
27.117733,123,144.703967
84.77992,184,144.754743
268.772094,246,144.832484
7.603387,188,144.889401
2.415097,190,144.945193
259.771739,255,145.027052
-36.558952,234,145.43732
228.226638,266,145.527256
196.792033,296,145.632368
280.428161,371,145.75704
222.217833,267,145.846997
193.659501,500,146.01037
251.90267,225,146.415688
270.591894,235,146.49376
290.949891,247,146.565267
65.218609,176,146.615886
226.39912,287,146.716903
252.193718,268,146.802767
2.207949,199,146.859082
204.612318,273,146.949715
245.824811,365,147.410361
35.494313,156,147.454853
266.505505,246,147.533287
223.335409,517,147.724752
250.144519,241,147.805781
228.032415,243,147.882607
268.392099,272,147.984429
258.641155,246,148.063141
215.021551,286,148.504184
238.833231,267,148.591439
263.490457,249,148.6773
-21.518038,171,148.729011
254.590967,214,148.796928
264.858991,258,148.88041
52.129142,148,148.922354
-12.784164,204,148.985116
286.046829,252,149.064401
65.181233,297,149.489719
261.293553,247,149.574033
282.429563,215,149.643613
265.151758,213,149.707635
259.161621,310,149.818846
269.038632,247,149.905712
232.751119,247,149.985684
41.16999,140,150.024431
223.013454,253,150.443216
250.001253,260,150.532283
91.388281,1000,150.915683
271.059483,259,150.995075
245.220865,254,151.077628
267.637492,266,151.509823
247.264379,242,151.590865
255.197928,259,151.672271
285.421939,281,151.75664
284.653147,262,151.839322
263.72876,275,151.934204
265.267293,225,152.003256
243.960428,250,152.084921
272.351596,283,152.519413
44.366518,243,152.595311
265.211113,262,152.676639
294.163111,217,152.736523
284.604358,222,152.801394
281.934569,366,152.912623
31.126595,142,152.953053
253.482473,288,153.049257
258.760803,222,153.465288
272.490715,293,153.564457
260.463721,340,153.681688
259.523035,232,153.755834
275.498925,255,153.835304
253.386712,478,154.024112
265.082945,233,154.098895
45.681658,145,154.139398
61.006662,137,154.514221
20.460702,190,155.384372
-17.203893,184,155.439472
275.07207,252,155.521373
241.695248,271,155.610268
215.796975,302,155.727943
237.776914,252,155.810458
-16.456331,176,155.864613
271.860571,270,155.957163
192.411166,406,156.432625
257.522817,260,156.517208
254.860286,197,156.574928
231.642548,308,156.675953
193.463038,526,156.87503
248.356601,314,156.998754
266.660353,238,157.415342
234.552709,255,157.496777
242.585733,390,157.617927
231.301969,271,157.705257
186.685408,454,157.882428
-106.447689,364,158.010174
296.175502,264,158.433502
252.34644,248,158.515568
252.437572,341,158.645532
239.679945,271,158.731078
270.078276,247,158.80976
265.064495,253,158.890547
264.014029,226,158.966603
255.878745,243,159.044472
269.207343,364,159.501498
248.001615,295,159.602552
231.9152,254,159.687818
257.202875,370,159.819557
231.620774,249,159.899094
227.367888,278,159.990442
-44.39997,100,160.017397
263.973804,239,160.095434
269.598472,260,160.509254
280.190085,587,160.772206
261.511138,433,160.94982
237.685936,252,161.032444
192.789457,515,161.210978
267.85213,258,161.638822
71.262739,114,161.672185
267.468697,257,161.75927
282.851224,229,161.830694
13.853173,95,161.856388
242.789797,296,161.959575
256.717079,297,162.063797
274.907333,321,162.168532
240.897701,534,162.735289
284.796215,810,163.029897
254.579308,368,163.181997
262.995476,366,163.341292
48.377233,1000,164.142543
254.269054,360,164.294549
268.956097,369,164.452437
246.525963,267,164.537122
27.468882,113,164.567832
255.344718,311,165.014505
247.714115,318,165.129437
312.473266,196,165.185809
276.643122,236,165.259561
251.648232,391,165.416197
226.478464,310,165.525094
264.824187,260,165.604327
151.483716,1000,166.38962
152.392112,1000,166.946826
251.53968,464,167.500979
238.152977,333,167.62675
135.218033,1000,168.205292
145.246637,1000,169.065296
267.679104,667,170.23367
222.980513,455,170.421391
53.591582,123,170.455011
247.090561,323,170.901753
255.563815,551,171.168632
69.206997,163,171.213437
168.454657,1000,171.755324
199.493843,1000,172.582065
173.497808,1000,172.960745
117.815783,1000,173.776015
121.871748,1000,174.295994
259.680731,713,174.891827
101.353315,1000,175.611061
144.899544,1000,176.382312
292.818686,370,176.527564
247.860177,403,176.684774
106.151094,1000,177.574704
242.944226,696,177.902591
167.650548,1000,178.368606
163.514686,1000,179.102558
133.332854,1000,179.71772
247.596784,469,180.263527
176.399801,1000,180.823043
142.005921,1000,181.699308
262.673783,828,182.14213
92.56844,1000,182.64733
168.391112,1000,183.468506
