#{"t_start": 1784297818.6760895, "env_id": "LunarLander-v3"}
r,l,t
80.894903,1000,226.588468
137.979765,1000,227.431732
173.194525,1000,227.833696
254.184581,365,228.262127
222.264004,274,228.353679
208.188587,229,228.424298
240.047374,527,228.678529
256.920364,534,228.839254
148.233249,1000,229.668693
238.356852,418,229.85183
25.027479,121,229.884522
259.630681,283,229.976202
3.172056,320,230.077629
241.410614,534,230.578418
124.958134,1000,231.146498
44.455637,186,231.196208
126.120358,1000,231.902437
-27.016315,141,231.9406
230.475763,241,232.010442
239.796591,322,232.135558
246.100603,236,232.206195
269.04988,497,232.439528
270.547157,229,232.828834
-27.313803,114,232.859198
251.025762,249,232.934541
213.311024,238,233.010428
107.908949,1000,233.432191
180.17428,1000,234.29256
242.957209,686,234.582055
224.358121,295,234.691745
229.840076,380,235.149934
252.8325,663,235.426357
225.388559,759,235.813426
183.870233,1000,237.093102
-10.516099,158,237.137629
169.230768,471,237.308763
-23.112336,160,237.352321
112.981175,1000,238.064388
124.86041,1000,238.629708
55.189486,239,238.700306
148.05895,1000,239.429233
216.662616,503,239.619827
267.289347,518,239.869049
255.266312,255,239.951984
261.127172,313,240.055619
118.787887,1000,240.729476
294.64693,580,241.009361
65.607854,141,241.048582
26.484321,153,241.090965
239.478208,309,241.508091
223.781963,477,241.687126
91.640934,1000,242.175719
226.097598,267,242.259672
243.184883,352,242.704489
267.861122,309,242.81646
165.315772,1000,243.327729
266.47678,557,243.576716
120.939736,1000,244.264853
256.023015,280,244.355534
259.868805,340,244.493359
214.885268,279,244.588924
248.373179,374,245.051408
138.576066,1000,245.525862
134.452616,1000,246.387241
238.805042,255,246.468731
248.275024,345,246.588002
247.713512,267,246.673599
274.510774,649,246.913397
267.921652,454,247.109501
255.709237,469,247.593314
251.069011,375,247.733274
125.217588,1000,248.347687
221.108286,264,248.741159
233.496179,286,248.843504
223.303587,397,249.005029
248.764695,268,249.096106
278.141874,349,249.214663
273.136118,462,249.390017
236.19605,365,249.845419
-5.514893,142,249.885902
235.789056,417,250.080754
262.295226,321,250.210804
244.272112,292,250.312563
249.183834,279,250.398702
242.379485,279,250.4887
250.93242,310,250.904471
254.719704,330,251.019564
261.771578,274,251.657982
272.827531,282,251.740183
141.256433,1000,252.225173
102.872597,1000,252.990881
200.191908,415,253.187408
240.152101,278,253.278202
263.026472,338,253.40753
269.105599,414,253.889487
211.148593,460,254.105314
283.479216,366,254.229849
262.928822,243,254.305542
278.179877,395,254.445543
103.050679,1000,255.404414
238.708278,276,255.50294
254.554242,274,255.597784
238.073756,255,255.687025
82.96345,1000,256.609453
251.520034,301,256.702188
244.572448,325,256.813542
239.207016,250,256.894286
267.078536,276,256.987947
